# uart-data-probe-r01-b2026-09-13-20-26-53Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
2,1,forward,2,257,2,0,10939,257,257,0,0
2,1,forward,2,4095,16,0,138318,4095,4095,0,0
2,1,forward,2,4096,16,0,138363,4096,4096,0,0
2,1,forward,2,4097,16,0,138393,4097,4097,0,0
2,1,forward,2,32768,130,0,1090307,32768,32768,0,0
2,1,forward,2,65535,262,0,2178146,65535,65535,0,0
2,1,forward,3,0,0,0,1891,0,0,0,0
2,1,forward,3,1,0,0,3043,1,1,0,0
2,1,forward,3,63,0,0,4619,63,63,0,0
2,1,forward,3,64,0,0,4626,64,64,0,0
2,1,forward,3,65,0,2,4581,65,65,0,0
2,1,forward,3,255,0,0,10827,255,255,0,0
2,1,forward,3,256,0,0,10865,256,256,0,0
2,1,forward,3,257,0,0,10922,257,257,0,0
2,1,forward,3,4095,16,2,138369,4095,4095,0,0
2,1,forward,3,4096,16,0,138357,4096,4096,0,0
2,1,forward,3,4097,16,0,138405,4097,4097,0,0
2,1,forward,3,32768,132,0,1090270,32768,32768,0,0
2,1,forward,3,65535,262,0,2178206,65535,65535,0,0
0,0,reverse,3,1,0,0,361,8,8,0,0
0,0,reverse,3,8,0,2,2743,64,64,0,0
0,0,reverse,3,64,0,2,21291,512,512,0,0
0,0,reverse,3,256,0,10,85033,2048,2048,0,0
1,0,reverse,3,1,0,0,388,8,8,0,0
1,0,reverse,3,8,0,0,2659,64,64,0,0
1,0,reverse,3,64,0,4,21250,512,512,0,0
1,0,reverse,3,256,0,10,84993,2048,2048,0,0
2,0,reverse,3,1,0,0,311,8,8,0,0
2,0,reverse,3,8,0,0,2631,64,64,0,0
2,0,reverse,3,64,0,4,21307,512,512,0,0
2,0,reverse,3,256,0,10,84875,2048,2048,0,0
0,1,reverse,3,1,0,0,12,8,8,0,0
0,1,reverse,3,8,0,0,20,64,64,0,0
0,1,reverse,3,64,0,4,150,512,512,0,0
0,1,reverse,3,256,0,18,589,2048,2048,0,0
1,1,reverse,3,1,2,2,3,8,8,0,0
1,1,reverse,3,8,0,0,20,64,64,0,0
1,1,reverse,3,64,0,6,149,512,512,0,0
1,1,reverse,3,256,0,18,591,2048,2048,0,0
2,1,reverse,3,1,0,0,4,8,8,0,0
2,1,reverse,3,8,0,2,20,64,64,0,0
2,1,reverse,3,64,0,4,150,512,512,0,0
2,1,reverse,3,256,0,16,592,2048,2048,0,0
# terminal,status=0,saved=336,recovery=0
