case,variant,kind,exact,failure,bytes,encode_ms,original_cli_exact,sha256
noise,szip-o4-b4259840-r4-i1,szip,True,,165886,10.971404666666666,False,92b935b3db70cf0f0a19a13e7424b8bdebb5aceab577f7cf328cf2f200e30b94
noise,szip-o4-b4259840-r8-i0,szip,True,,151610,10.477850666666667,False,a8ac9e1d3158f278062d31bf9e215812566a6ef23c7d5ed5b4f6167735e61f5e
noise,szip-o4-b4259840-r8-i1,szip,True,,165982,10.926328333333334,False,8258faf28a5561feb70d52a923d20ca5270754663b83e6debff551c799756376
noise,srle2-o0-b32768-r1-i0,srle2,True,,152786,24.520198333333333,False,bbe477283905c274fe68b81228132253c7034c582a979f97c5bc10bdb4d587a1
noise,srle2-o0-b131072-r1-i0,srle2,True,,151937,27.791856,False,59d726874414bad0276539e838e3b1b1a0f0d58932ec34af4ee81f4499b7eab1
noise,srle2-o0-b4259840-r1-i0,srle2,True,,151713,29.800505333333334,False,0ecbb409f42a8b76fef392d0b591420188ba25082ca7ac056bf418c77d2b90fb
noise,srle2-o3-b32768-r1-i0,srle2,True,,152798,10.67484,False,d22a79a4de7ecc5400b10cc6b351b7ca695787c1ec5bf4a9bc005316cb3f577d
noise,srle2-o3-b131072-r1-i0,srle2,True,,151935,10.884772,False,3b3413ac54ab6188701f28f79f9bc21ee7fefce8326a0af6e1495f8e728c2da6
noise,srle2-o3-b4259840-r1-i0,srle2,True,,151696,11.021191,False,470f69f5b897511e61b38cd5f8c3b817be07c013f83ef519b0b241578618e1ec
noise,srle2-o4-b32768-r1-i0,srle2,True,,152788,10.578684,False,18affc9496833adf85466b7e4d7611ad5d3f3a1b4de5ff2d1f54c16adbedaaa4
noise,srle2-o4-b131072-r1-i0,srle2,True,,151937,10.630489666666668,False,f5ee693d5a1a6e729c49414eeaad6f4d619df60dd14f995170a3a5702c00ea6e
noise,srle2-o4-b4259840-r1-i0,srle2,True,,151715,10.701702666666668,False,3fbdc2bab8e1eb482a596d9045330fc4c974ba5cb49389d475fe72c18ba6720e
noise,srle2-o6-b32768-r1-i0,srle2,True,,152787,11.285329333333333,False,330027e987cac90ee2559cc5139b1f59df1e74ea66115d4ce2843502c0aac9bd
noise,srle2-o6-b131072-r1-i0,srle2,True,,151937,11.516781333333334,False,afd8269d3a694b6d2b90fa40250a935741f990e895fd99870256bc609f9cc9aa
noise,srle2-o6-b4259840-r1-i0,srle2,True,,151713,11.707391,False,2ba6d3b33e579769ca37081887ebcc98ccfd57d7c7cc636a6c7b67170f695978
noise,srle2-o0-b4259840-r1-i1,srle2,True,,165906,28.681021333333334,False,9e3994fb7d7df3650849f263418073ba228e129b733745582ad75cdf62b3cfec
noise,srle2-o0-b4259840-r2-i0,srle2,True,,151636,29.76621533333333,False,e46efb734ad2c516335083e1025b3051a51a2cc3be1f6fb6a685a3ee45bdc97a
noise,srle2-o0-b4259840-r2-i1,srle2,True,,165901,29.019626333333335,False,79ff6f7be0bc07467dae3f76bbc1090f9ff5925d7d393c1a31f3a74b693e9186
noise,srle2-o0-b4259840-r3-i0,srle2,True,,151648,29.265888,False,6b56962f6101bf34061cf535d72ef5bed0fe1069038adf24fd9ad3f66bd0ef4f
noise,srle2-o0-b4259840-r3-i1,srle2,True,,165915,28.367576333333332,False,0664863ca2b01c49811e8d9c0fb1d4f364d5ffd3763697bacf59a71e40b5eb5d
noise,srle2-o0-b4259840-r4-i0,srle2,True,,151669,30.266769333333333,False,0a0e65f2c6d336186562f95b72ff29138dc2530760cec0d919726e0e539e0419
noise,srle2-o0-b4259840-r4-i1,srle2,True,,165874,28.511855666666666,False,36c49ecab4c26eea8e693e80b56c1816f313ae2859c7fb67d99409bf10eb09b4
noise,srle2-o0-b4259840-r8-i0,srle2,True,,151662,29.978020666666666,False,994af5ecfa4a2274bfb79dd0772eb168bb05a50079e77c64c22f36f7ba5336cf
noise,srle2-o0-b4259840-r8-i1,srle2,True,,165957,28.722944666666667,False,9dca55e9fee878f6033569ede361cb9b8f1d50c9990e74936d29e4a8795ed365
noise,srle2-o4-b4259840-r1-i1,srle2,True,,165906,10.984661333333333,False,a8b0c16dc4f9b695d58c368a5555981224205ff86f0dc92ef162515a2a7d93e0
noise,srle2-o4-b4259840-r2-i0,srle2,True,,151631,10.590250333333334,False,409fd0bf16e9789b17185a2aa72493b31ecd8d5fdea4a4af736fb536a3d4b52c
noise,srle2-o4-b4259840-r2-i1,srle2,True,,165900,11.337462666666667,False,cdcc2392f50cce0f4fc2409c44427e38c574803d8cd62501bb3ea15b2e43850a
noise,srle2-o4-b4259840-r3-i0,srle2,True,,151655,10.547347333333333,False,d55b3112888a374486850f656a5f1ee6747a9101bc9eeec1dd340127816ee073
noise,srle2-o4-b4259840-r3-i1,srle2,True,,165912,11.153067,False,db914443032d8ef735a7800394cf3065a30b84d2d2351eeb2cf5bdbc3dc2f5b0
noise,srle2-o4-b4259840-r4-i0,srle2,True,,151670,10.580170666666668,False,ebc042c753a06bea8287574c8a1729486f23f136f606bf74c9f53756c9732602
noise,srle2-o4-b4259840-r4-i1,srle2,True,,165875,11.067447666666666,False,5baa5d612fba4578162bc494c4b2a3fb2af3f69ec184b3a113f7ec285ea4f139
noise,srle2-o4-b4259840-r8-i0,srle2,True,,151660,10.509760333333334,False,b49e24b397c701a7a71baf5aa1ddd489ba3bdaf2be36a8652f744afe541f6022
noise,srle2-o4-b4259840-r8-i1,srle2,True,,165960,11.181846666666667,False,d801855410c5f00ddbf04c08e08fb75c7475dc0990bf6744a9b8fc033333b328
noise,png-l1-s0-f0,png,True,,152479,3.3618513333333335,False,db23849d06234944ec3a55480c7dbdfb3c38764985044d11005d9a4cf27ef53e
noise,png-l1-s0-f1,png,True,,168153,6.210432,False,6fe0db9eb824874d9d54cdbad1c86323272b841f9031060c96bd1d91e7255f38
noise,png-l1-s0-f2,png,True,,168328,2.936726666666667,False,2a069521a6cb5c9c5cdf539e0f3679e37574194b0a94a4c6b68032db77f023f1
noise,png-l1-s3-f0,png,True,,148590,1.7113836666666666,False,0ae8a5e50c6f5a8892e99000c5c48888de7108d3fec45b1c2f7ffe52a3d603e2
noise,png-l1-s3-f1,png,True,,166827,1.2192196666666668,False,d5d374c442dc6bde74a7bfe90205726bd9d362b2d3f58f747ffdf73b8eebe538
noise,png-l1-s3-f2,png,True,,166850,1.298669,False,23108b0018a2ec4eebf85cdbadb2f814f3547c27298c28035ae3e6da9c81ff40
noise,png-l1-s2-f0,png,True,,148590,1.2771496666666666,False,0ae8a5e50c6f5a8892e99000c5c48888de7108d3fec45b1c2f7ffe52a3d603e2
noise,png-l1-s2-f1,png,True,,166827,1.448115,False,d5d374c442dc6bde74a7bfe90205726bd9d362b2d3f58f747ffdf73b8eebe538
noise,png-l1-s2-f2,png,True,,166850,1.15348,False,23108b0018a2ec4eebf85cdbadb2f814f3547c27298c28035ae3e6da9c81ff40
noise,png-l3-s0-f0,png,True,,152475,3.1525293333333333,False,dfd1f772dac4f73d09c1fa7f9feedd27a0586c5fc4639277e5d829a2fe004675
noise,png-l3-s0-f1,png,True,,168153,3.9316413333333333,False,689bb554a8f3bbcca08813a09f1c13d1299213fdf180563df2a1de568f90d9ce
noise,png-l3-s0-f2,png,True,,168332,2.9514196666666668,False,9b564f8a45778add92502cb45f0ab7e418638179e9ae1c0a6b5750c7fa8fcc32
noise,png-l3-s3-f0,png,True,,148590,1.273316,False,0ae8a5e50c6f5a8892e99000c5c48888de7108d3fec45b1c2f7ffe52a3d603e2
noise,png-l3-s3-f1,png,True,,166827,1.2367896666666667,False,d5d374c442dc6bde74a7bfe90205726bd9d362b2d3f58f747ffdf73b8eebe538
noise,png-l3-s3-f2,png,True,,166850,1.2055496666666667,False,23108b0018a2ec4eebf85cdbadb2f814f3547c27298c28035ae3e6da9c81ff40
noise,png-l3-s2-f0,png,True,,148590,2.3446403333333334,False,0ae8a5e50c6f5a8892e99000c5c48888de7108d3fec45b1c2f7ffe52a3d603e2
noise,png-l3-s2-f1,png,True,,166827,1.1160236666666667,False,d5d374c442dc6bde74a7bfe90205726bd9d362b2d3f58f747ffdf73b8eebe538
noise,png-l3-s2-f2,png,True,,166850,1.214676,False,23108b0018a2ec4eebf85cdbadb2f814f3547c27298c28035ae3e6da9c81ff40
scroll0,raw,raw,True,,196608,0.013826333333333333,False,ac951b654e2c385719e6da3a2c6d63425f0118df46c9f3023db9a74e7cc9a38d
scroll0,rle2,rle2,True,,49166,0.049446000000000004,False,7af1b1079576f390dc51af0a1b5c78dd4c68be89ef38207522f9a927162958c4
scroll0,szip-o0-b32768-r1-i0,szip,True,,1328,428.5338346666667,False,b265f564a0d3046e556beb944718afd6d0aa5fb1a6586d058cfb957fb66282cf
scroll0,szip-o0-b131072-r1-i0,szip,True,,588,393.03366166666666,False,6a31e1c4ffc074484f7e31cecf01821eeddaf03bbf7d80338ec986b98ea0f0ec
scroll0,szip-o0-b4259840-r1-i0,szip,True,,389,300.293968,False,cb0f0a3f42935d5ac9d27d832dbff3a8d0fd5435955acfa2c19bc19da74f9314
scroll0,szip-o3-b32768-r1-i0,szip,True,,9567,2.840927333333333,False,f118af3183e0ed3cf23832657734c2559d31d5bd1649fb439e3e80bac21fe221
scroll0,szip-o3-b131072-r1-i0,szip,True,,7618,1.344069,False,22018c4983b66820af91058d22fc5d8cdb10c4cd0938444e4149516711644481
scroll0,szip-o3-b4259840-r1-i0,szip,True,,7106,2.2787636666666664,False,660bb06944884f3dc8fb17e6548763927ebfcbe6b0a638e70f380b784df474f3
scroll0,szip-o4-b32768-r1-i0,szip,True,,3518,1.1664936666666668,False,d70a4e5c8deeced2b23532f2b8f9087e0320c39218cb2a86831b1717fad9e82f
scroll0,szip-o4-b131072-r1-i0,szip,True,,1505,1.0183706666666665,False,69006cc33acd74c0efaf3c769eca841c9c4bdd31b30bfea8b21ce9cdf6990449
scroll0,szip-o4-b4259840-r1-i0,szip,True,,985,0.9884876666666667,False,fab28ee0eb0ac5274818a7d48a2a0d93339acb4689e6c06783fe13b419e2ba1c
scroll0,szip-o6-b32768-r1-i0,szip,True,,3588,2.0315883333333336,False,dfbbf0284a81e8f016cbd74b08463babf85d0f60509e49ea324abdb7aa7f4c5a
scroll0,szip-o6-b131072-r1-i0,szip,True,,1529,1.8822426666666667,False,0d0363652b14efa796a0a66c1766c335ff50ace198c910b3c591b31bc901f698
scroll0,szip-o6-b4259840-r1-i0,szip,True,,990,3.8506780000000003,False,b5571b08de4fb942866b89e711789697147f93981c517230f4aa4c495e34e9e0
scroll0,szip-o0-b4259840-r1-i1,szip,True,,211,300.25873133333334,False,4dec6fb39d3a2ed55daaf6ca02a4a998d055d23f38e4557c660f0e864c568147
scroll0,szip-o0-b4259840-r2-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
scroll0,szip-o0-b4259840-r2-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
scroll0,szip-o0-b4259840-r3-i0,szip,True,,839,119.85023699999999,False,f2c8d92aa7c80821d5f63b9ad431e31563950892d170451951112c1ad2b3e65a
scroll0,szip-o0-b4259840-r3-i1,szip,True,,558,131.425855,False,11ed9b0ef1585c4696af68b83195278ff9d70b7ae61799f2ebf8c25b46d25586
scroll0,szip-o0-b4259840-r4-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
scroll0,szip-o0-b4259840-r4-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
scroll0,szip-o0-b4259840-r8-i0,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
scroll0,szip-o0-b4259840-r8-i1,szip,False,screening timeout: four encodes plus verification exceeded 5 seconds,0,,False,
scroll0,szip-o4-b4259840-r1-i1,szip,True,,1025,2.604619,False,2807dd6fef06ba1e86cf7c647fafb6b4d6e5a7ec64e284e1540fd143640587ad
scroll0,szip-o4-b4259840-r2-i0,szip,True,,506,0.991058,False,cb153873326389ed49d5aa0b011e04f4dfd7d8f35df14043be0010b8c75e9f25
scroll0,szip-o4-b4259840-r2-i1,szip,True,,1201,1.2057966666666666,False,5c370a242f0bb18de62a79610e431d103a5c4fb708b4bc64fe16d3bd4461f289
scroll0,szip-o4-b4259840-r3-i0,szip,True,,6458,1.0439180000000001,False,56afef9404a03484da709da160bf441972ff7eaf91db34b68071c60a8c09fd07
scroll0,szip-o4-b4259840-r3-i1,szip,True,,3069,1.1307636666666667,False,c04fceca12ebd935409b8e6cc76ed268e978d34d0adb5b98dc26f2e7759a60ea
scroll0,szip-o4-b4259840-r4-i0,szip,True,,719,1.208283,False,8a3873cb06e6fba5381794947bcda9d5be58dbed50d20bccbfa11d8214f923f9
scroll0,szip-o4-b4259840-r4-i1,szip,True,,2339,0.710046,False,603a52b94ee2ae401ab6e2984a326b5a8ed84dbf20f4ef3289d7e613f31b101f
scroll0,szip-o4-b4259840-r8-i0,szip,True,,1053,1.1039736666666666,False,3de2bff738aeed1c571efbd357c53a21762a57966c02cc0865c709e7348a5803
scroll0,szip-o4-b4259840-r8-i1,szip,True,,4599,2.096868,False,0280c4bc3b0c0d0f22ef6b9f338e3d270abd4201d2a7533a7d5dcce1e529d9a1
scroll0,srle2-o0-b32768-r1-i0,srle2,True,,484,30.655486666666665,False,fb82f1b6c456bf7eda9d312fdd38ab9e5a1a43b1275f7163eae3205086dd7c4a
scroll0,srle2-o0-b131072-r1-i0,srle2,True,,319,29.680925666666667,False,215b177d38c78a2f6fbaa366c3680a0154ecf6eb9031fbb0865c6b7f3baf4c1c
scroll0,srle2-o0-b4259840-r1-i0,srle2,True,,319,29.564602999999998,False,215b177d38c78a2f6fbaa366c3680a0154ecf6eb9031fbb0865c6b7f3baf4c1c
scroll0,srle2-o3-b32768-r1-i0,srle2,True,,570,0.5337036666666667,False,0a3a0662b7d44df531d5562a20a7cb18337d4f5dce16b5bd673b43e798b4aef8
scroll0,srle2-o3-b131072-r1-i0,srle2,True,,369,0.23056533333333334,False,1cd16e19c33277e78201389dadd8f96424f549bd32121755a0199e377f9c001f
scroll0,srle2-o3-b4259840-r1-i0,srle2,True,,369,0.5033373333333333,False,1cd16e19c33277e78201389dadd8f96424f549bd32121755a0199e377f9c001f
scroll0,srle2-o4-b32768-r1-i0,srle2,True,,571,0.4492403333333333,False,5c6fee5634028f24ac5b930cf1b8f8de52658b16e5f83347c5f46407e6afbfa9
scroll0,srle2-o4-b131072-r1-i0,srle2,True,,369,0.38894066666666666,False,93b02cfddcb6aea5bc1a0ee5e8596e803ddf00afc742c05f7730f01eb25c3aca
scroll0,srle2-o4-b4259840-r1-i0,srle2,True,,369,0.41132466666666667,False,93b02cfddcb6aea5bc1a0ee5e8596e803ddf00afc742c05f7730f01eb25c3aca
scroll0,srle2-o6-b32768-r1-i0,srle2,True,,571,0.5060169999999999,False,4512a0917b34eb94924f18edb96857fde7d5de641d8298cf95b19a793d855dce
scroll0,srle2-o6-b131072-r1-i0,srle2,True,,369,0.37589133333333336,False,997fac8018b1c237498e597d332a640e32512e55e53c4b98bb5958d0e7316282
scroll0,srle2-o6-b4259840-r1-i0,srle2,True,,369,0.35896100000000003,False,997fac8018b1c237498e597d332a640e32512e55e53c4b98bb5958d0e7316282
scroll0,srle2-o0-b4259840-r1-i1,srle2,True,,507,34.46150566666667,False,ebffbe9b88eab57dd084d9cf5c5478dae7138acc39dea37bdf180a5d14a70715
scroll0,srle2-o0-b4259840-r2-i0,srle2,True,,317,138.858643,False,85e2fb5fdf713c7df99bf16240df0f09beb0a52a6ee00ef64c29a4750ae3aabb
scroll0,srle2-o0-b4259840-r2-i1,srle2,True,,232,130.03238933333333,False,18e993575ca13fa7384e4809c242f8911c4fec5b576ef9157f2b29ad1fe5daed
scroll0,srle2-o0-b4259840-r3-i0,srle2,True,,345,18.074918333333333,False,dda26b99a2fe552f32adaef2dd6ca39587ab627c39bd5beb8829b697a68e6dd7
scroll0,srle2-o0-b4259840-r3-i1,srle2,True,,529,17.038140333333335,False,63bcc1e8b4fb2731a5fe84e328a628492ec97362163b53fc554a3c635c9bf95c
scroll0,srle2-o0-b4259840-r4-i0,srle2,True,,297,120.48958966666666,False,444b8ce13a352c596ba09f68f6968e2b0230145696bda2789ed18753627a5aad
scroll0,srle2-o0-b4259840-r4-i1,srle2,True,,170,90.31716,False,92746ff3a6040d5751b9237ba211186dcd7d4389a6fc883d2146e21d012501d0
scroll0,srle2-o0-b4259840-r8-i0,srle2,True,,289,75.88553166666667,False,4235fc29ed3c9438880dc8af1a4ba67c013ec532ff0f7e3387ab7e5e238e71b5
scroll0,srle2-o0-b4259840-r8-i1,srle2,True,,148,56.58654033333333,False,d1fdff0f788c33e47a1bea04054636f63c4a72660cfc847396069cff465048a3
scroll0,srle2-o4-b4259840-r1-i1,srle2,True,,527,0.21042866666666668,False,b98c3ce13af8d2304a4d1a6d8475ecdf024c5393c8698875eea4df370750a94e
scroll0,srle2-o4-b4259840-r2-i0,srle2,True,,368,0.18427233333333334,False,22bb3194c80064c49d8a0c30c15b9f287f9076a335bca4ba6176047538e9f5ec
scroll0,srle2-o4-b4259840-r2-i1,srle2,True,,650,0.2674453333333333,False,8518168dac9cd9875d50e69c5bbed76c346798f0393af5ff81e3aa6559e506e7
scroll0,srle2-o4-b4259840-r3-i0,srle2,True,,576,0.40426466666666666,False,6e25b40067be7db15b3e79239b12c47137a484b14549fe8d22e82f50cb339540
scroll0,srle2-o4-b4259840-r3-i1,srle2,True,,718,0.21941833333333333,False,53766e2a96863653a2dd5fb9582b60902a1ec5e876b8aec78fa21e15901208db
scroll0,srle2-o4-b4259840-r4-i0,srle2,True,,483,0.44000066666666665,False,64993a7323c6693ea01937f0ceeb03e53d16a777c7c91b4ad8b029c23d41d4c7
scroll0,srle2-o4-b4259840-r4-i1,srle2,True,,778,0.5714103333333334,False,428ff072db3781579603c0b902e973647473f899ac64a8c7c7a44d50d1181501
scroll0,srle2-o4-b4259840-r8-i0,srle2,True,,668,0.4346736666666667,False,b00733f3db4edb5f76ee579a497b0fefb6537f5f03613393778f37cd5050d028
scroll0,srle2-o4-b4259840-r8-i1,srle2,True,,1099,0.28324533333333335,False,c79dd3b54972c90a7066699ea16eb7c0343f1de3db88f23c05c21e0a642de0a4
scroll0,png-l1-s0-f0,png,True,,3269,0.2632353333333333,False,a3274732ace4f51748720a20cdb966d9c1a294050143192eb38a02291952f4a1
scroll0,png-l1-s0-f1,png,True,,3078,0.25017500000000004,False,b7fa711f682cbaeaaa72f6e2f42eb484bccbbcd433ae03faddfbebec8bf4ec41
scroll0,png-l1-s0-f2,png,True,,2731,0.5416070000000001,False,cec09a54210c2c899ec40998974ecb282dd3b5aaeaee12555e7484b9a98a0f83
scroll0,png-l1-s3-f0,png,True,,28388,0.44475133333333333,False,0667360b08eca6588379bd4b1c67ad9705a695f91afc7c4fa05cbf00cf92650b
scroll0,png-l1-s3-f1,png,True,,22230,0.985815,False,b14326f9ae0adbf3220aceb016267aada3ffc16591422dfdcc2b4ebd71dddd7d
scroll0,png-l1-s3-f2,png,True,,1424,0.5307906666666666,False,a82866f2c71e56d7abb12a7092c79eb37d91a2a3e14c507c5429d569c348317c
scroll0,png-l1-s2-f0,png,True,,148620,1.186763,False,8e39bc9f35ca02a72285b7a12d44f3fc07a967af3d0106226dd6906f0ad4fad8
scroll0,png-l1-s2-f1,png,True,,28426,0.8168153333333333,False,c886e279fdb3ce01eccfd4fde99e2373f636e072a41e0bf31914a94fafad90ad
scroll0,png-l1-s2-f2,png,True,,28749,0.836699,False,68faba96bafb683dea82f28a2a817e13304bb995a015044821ee9fddf139fb10
scroll0,png-l3-s0-f0,png,True,,3190,0.26215499999999997,False,b512c7e237f224a0ddc2d98f9605ae965d8057da6bdb1a9ee64a9e20c4a0f4f3
scroll0,png-l3-s0-f1,png,True,,2664,0.5212236666666666,False,1bf0125576e76983ce6be4ef0056744bafb85b918918e5bc5f9184f854bcd3a7
scroll0,png-l3-s0-f2,png,True,,2074,0.34142133333333335,False,8073e744414364f35f51c6130c3a03f666d58d6b3980d96efac01ab13f13d6c4
scroll0,png-l3-s3-f0,png,True,,28388,0.442371,False,0667360b08eca6588379bd4b1c67ad9705a695f91afc7c4fa05cbf00cf92650b
scroll0,png-l3-s3-f1,png,True,,22230,0.467898,False,b14326f9ae0adbf3220aceb016267aada3ffc16591422dfdcc2b4ebd71dddd7d
scroll0,png-l3-s3-f2,png,True,,1424,0.25424833333333335,False,a82866f2c71e56d7abb12a7092c79eb37d91a2a3e14c507c5429d569c348317c
scroll0,png-l3-s2-f0,png,True,,148620,1.1612333333333333,False,8e39bc9f35ca02a72285b7a12d44f3fc07a967af3d0106226dd6906f0ad4fad8
scroll0,png-l3-s2-f1,png,True,,28426,1.68639,False,c886e279fdb3ce01eccfd4fde99e2373f636e072a41e0bf31914a94fafad90ad
scroll0,png-l3-s2-f2,png,True,,28749,0.799462,False,68faba96bafb683dea82f28a2a817e13304bb995a015044821ee9fddf139fb10
sprites0,raw,raw,True,,196608,0.0109,False,357b2da407ed849d424ebe8e4179a23fc83950eea3b321b2370ec14e9463dc44
sprites0,rle2,rle2,True,,15031,0.044703,False,180ba0b21dffaf7b9b0e4fd3e2c71873f3ee301c1c703ff70d36cee166d59228
sprites0,szip-o0-b32768-r1-i0,szip,True,,956,656.1014466666667,False,3302533aeabcb2b78c95b53142ddecdbdc21308f02daefcc8cc5b2182ea858ff
sprites0,szip-o0-b131072-r1-i0,szip,True,,725,555.7980660000001,False,4b97438d51e8f5fc59ad58949c1c4d986a94d378ed4513ebecd86cf7377e70c1
sprites0,szip-o0-b4259840-r1-i0,szip,True,,509,566.0711546666666,False,aede802e8ddad2dd0bcaea108f012bba3170ecb84ffe31818bed21c7a7dd1f38
sprites0,szip-o3-b32768-r1-i0,szip,True,,6871,1.2608796666666666,False,8b20030e13f9f84f79df900ed1e53770aef4e2c2af63bbca4a0bddacb06130c0
sprites0,szip-o3-b131072-r1-i0,szip,True,,6262,1.1718003333333333,False,5afd5c94637f1812026ed2f9108d46856994334a7fd2200397c4782e48fe064c
sprites0,szip-o3-b4259840-r1-i0,szip,True,,6074,1.1676103333333332,False,303a08009c5db7147abcea1386d20aa035c81e533288c93f66db1af2ecac4224
sprites0,szip-o4-b32768-r1-i0,szip,True,,6663,1.651217,False,9d4047f50bd52b7fb7be604e478851a493c015438cdea250546f1ada2dd79fb0
sprites0,szip-o4-b131072-r1-i0,szip,True,,6055,0.9258346666666667,False,1afa715aab6a8062f83822bd3a82187b5ec16bca3afb281c5cf5502947ae6ee6
sprites0,szip-o4-b4259840-r1-i0,szip,True,,5873,0.8858016666666667,False,e0f3935ee3fdccff3d1d4973af5ae42509606db7ff125c0040eb2620cd1eca0d
sprites0,szip-o6-b32768-r1-i0,szip,True,,6741,2.148648,False,bac3dca6b16edd790a27e17253ddfe5643124da369805ec11d2019a929369b9a
sprites0,szip-o6-b131072-r1-i0,szip,True,,6197,2.080054666666667,False,4e10321f03ced124dd4c52e32c47395796b32437d5347d7fa2075019e1486ec0
sprites0,szip-o6-b4259840-r1-i0,szip,True,,6007,4.4036756666666665,False,f7b462cbc7ed84d60cbd7e0a2e8448f85585ca3ddb35d49144fe1a77046a083e
sprites0,szip-o0-b4259840-r1-i1,szip,True,,463,574.646046,False,1146de520c4820d7031d888d214f2cde8abe11f3ba413144a9798edffa64285b
sprites0,szip-o0-b4259840-r2-i0,szip,True,,712,329.07715233333334,False,a3711a84a04c3ff943fb24983db8eb21d1cf6e51dfb58a4ceda3b5e4be34aa52
sprites0,szip-o0-b4259840-r2-i1,szip,True,,731,356.15268633333335,False,ca3e656de9da7e2d5dc8df83df0d7e690c74921cb7ec8980ed4c77de8e27a8a4
sprites0,szip-o0-b4259840-r3-i0,szip,True,,1098,217.552389,False,62286dbdfba6b23297bdcf113a16127cd1a3a8189c08d2ae0f43ca6c9eef7aaa
sprites0,szip-o0-b4259840-r3-i1,szip,True,,1139,223.83997966666666,False,44bc8012e31f19e94b7a92f1549faa91c9f21c7d5005485e1efea665c9c2c14e
sprites0,szip-o0-b4259840-r4-i0,szip,True,,749,205.93563766666668,False,b45a88b6d8ab7afc8d3f7c739ecc465399d07e50548301477722dced1b2b4059
sprites0,szip-o0-b4259840-r4-i1,szip,True,,838,208.33363033333333,False,2c4e1ed65dda03b0ed7dff9975247ecd83f165f6d295b833b9c066092bb91ec6
sprites0,szip-o0-b4259840-r8-i0,szip,True,,774,135.87392333333332,False,9fe6a80e03a04e8c606afba88f583fbf58beff52cc635c88e570516b4e5343e0
sprites0,szip-o0-b4259840-r8-i1,szip,True,,835,137.32902766666666,False,426b4ae0c8675c9c46d233f1dccdb366a117b39744c2b859e46b0139c6257cea
sprites0,szip-o4-b4259840-r1-i1,szip,True,,7546,1.1636396666666666,False,e1087b0c307fa94aacde3d19e65b71e48464d4fb98d0bb247c577f1716bc8e69
sprites0,szip-o4-b4259840-r2-i0,szip,True,,8418,1.0170573333333333,False,a601eca3d50ee36ec5b7c1d3c9a70189c82e91d0a90ba7174826254411f556de
sprites0,szip-o4-b4259840-r2-i1,szip,True,,11790,1.3459756666666667,False,fa7fa648c4414ebdac8d1a2757486c4c9c5aafba8043cf781b77e880f167607a
sprites0,szip-o4-b4259840-r3-i0,szip,True,,10586,2.5492456666666667,False,ec9972e97ed046b66c11ab67d7e9da46f50f8b4f46481006f5dd0389c1ce5dfe
sprites0,szip-o4-b4259840-r3-i1,szip,True,,14897,2.2039779999999998,False,713c46de38b4f37bb733bc1cf888dd4e0120774ad0b00d3b152da5e283fef54e
sprites0,szip-o4-b4259840-r4-i0,szip,True,,6118,1.4692353333333332,False,42f03bca4ca8e19df5fe4323f15504b80289e237971a224ae8660b56b8ea5485
sprites0,szip-o4-b4259840-r4-i1,szip,True,,8302,2.91575,False,47221e7578df7fc17d351bdae3dcbb99029fa848c8143d9ec9eafd0a7f1b679c
sprites0,szip-o4-b4259840-r8-i0,szip,True,,2107,0.5143536666666666,False,9bb3b9d077c1cb745366b81abf19ac51f01a2b010c12570f78f7f7a4547f1342
sprites0,szip-o4-b4259840-r8-i1,szip,True,,7107,0.9000386666666667,False,29729c0082edcc0091e91154d4e351e96f30a204403306ba67f810e4b54fe3cd
sprites0,srle2-o0-b32768-r1-i0,srle2,True,,532,5.060275,False,17bf747ba8d34a52be74bcdc49d886d5ddc1a607e1795eeaa7ac5724312a5c9d
sprites0,srle2-o0-b131072-r1-i0,srle2,True,,532,5.120644333333334,False,17bf747ba8d34a52be74bcdc49d886d5ddc1a607e1795eeaa7ac5724312a5c9d
sprites0,srle2-o0-b4259840-r1-i0,srle2,True,,532,5.2776233333333336,False,17bf747ba8d34a52be74bcdc49d886d5ddc1a607e1795eeaa7ac5724312a5c9d
sprites0,srle2-o3-b32768-r1-i0,srle2,True,,654,0.271628,False,3ead59b8211e84e879137ca5fa960f3d776cc2ba6d3f4f64b3c03e7d876fb6ce
sprites0,srle2-o3-b131072-r1-i0,srle2,True,,654,0.374294,False,3ead59b8211e84e879137ca5fa960f3d776cc2ba6d3f4f64b3c03e7d876fb6ce
sprites0,srle2-o3-b4259840-r1-i0,srle2,True,,654,0.14278933333333332,False,3ead59b8211e84e879137ca5fa960f3d776cc2ba6d3f4f64b3c03e7d876fb6ce
sprites0,srle2-o4-b32768-r1-i0,srle2,True,,532,0.181729,False,27c96ffc3b6b276d3bb841edfe02b0b74cd80a3fab168030a0ea999984a40e58
sprites0,srle2-o4-b131072-r1-i0,srle2,True,,532,0.24027866666666667,False,27c96ffc3b6b276d3bb841edfe02b0b74cd80a3fab168030a0ea999984a40e58
sprites0,srle2-o4-b4259840-r1-i0,srle2,True,,532,0.11519966666666667,False,27c96ffc3b6b276d3bb841edfe02b0b74cd80a3fab168030a0ea999984a40e58
