source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
255,87,17385,7715,9665,1728,19113,0,2,282,0,0,0
255,88,17420,7713,9702,1693,19113,0,2,282,0,0,0
255,89,18027,7713,10309,1086,19113,0,2,282,0,0,0
255,90,21068,8838,12226,17208,38276,0,4,282,0,0,0
255,91,17511,7503,10003,1602,19113,0,2,282,0,0,0
255,92,17298,7499,9794,1815,19113,0,2,282,0,0,0
255,93,17145,7493,9647,1968,19113,0,2,282,0,0,0
255,94,17077,7487,9585,2036,19113,0,2,282,0,0,0
255,95,17558,7841,9713,1555,19113,0,2,282,0,0,0
255,96,21213,11003,10206,17063,38276,0,4,282,0,0,0
255,97,21771,9948,11818,16505,38276,0,4,282,0,0,0
255,98,17869,7573,10292,1244,19113,0,2,282,0,0,0
255,99,17960,7577,10378,1153,19113,0,2,282,0,0,0
255,100,18078,7573,10500,1035,19113,0,2,282,0,0,0
255,101,17908,7573,10330,1205,19113,0,2,282,0,0,0
255,102,16210,5848,10358,2903,19113,0,2,282,0,0,0
255,103,23546,8649,14893,14731,38277,0,4,282,0,0,0
255,104,12848,698,12146,6265,19113,0,2,282,0,0,0
255,105,12324,698,11622,6789,19113,0,2,282,0,0,0
255,106,12720,698,12018,6393,19113,0,2,282,0,0,0
255,107,12524,710,11810,6589,19113,0,2,282,0,0,0
255,108,16540,4073,12463,2573,19113,0,2,282,0,0,0
255,109,17352,3150,14197,1760,19112,0,2,282,0,0,0
255,110,13350,703,12643,5763,19113,0,2,282,0,0,0
255,111,13363,716,12643,5750,19113,0,2,282,0,0,0
255,112,13332,703,12624,5781,19113,0,2,282,0,0,0
255,113,13369,703,12661,5744,19113,0,2,282,0,0,0
255,114,13496,703,12788,5617,19113,0,2,282,0,0,0
255,115,28767,2398,26364,9509,38276,0,4,282,0,0,0
255,116,12973,697,12271,6140,19113,0,2,282,0,0,0
255,117,12398,684,11709,6715,19113,0,2,282,0,0,0
255,118,12146,678,11463,6967,19113,0,2,282,0,0,0
255,119,12422,682,11736,6691,19113,0,2,282,0,0,0
