source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
1,107,19254,11780,7444,7,19261,0,8,932,70707,70735,28
1,108,18880,10306,8544,7,18887,0,8,932,70727,70759,32
1,109,21639,10277,11332,7,21646,0,8,932,70745,70776,31
1,110,22081,10243,11808,7,22088,0,10,932,70713,70743,30
1,111,21201,11496,9675,7,21208,0,8,932,66594,66621,27
1,112,19520,10001,9489,7,19527,0,10,932,66544,66572,28
1,113,20223,11838,8356,7,20230,0,8,932,83225,83257,32
1,114,21664,10336,11298,7,21671,0,8,932,74874,74901,27
1,115,19862,10256,9576,7,19869,0,8,932,79070,79101,31
1,116,21315,10151,11134,7,21322,0,10,932,74889,74917,28
1,117,22506,11612,10733,7,22513,0,10,932,74912,74940,28
1,118,25857,11687,14141,7,25864,0,10,932,79084,79112,28
1,119,21746,11700,10017,7,21753,0,10,932,79060,79090,30
