source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
0,32,32339,14998,17321,7,32346,0,14,1554,82629,82647,18
0,33,30134,14675,15439,7,30141,0,12,1554,71127,71147,20
0,34,25024,13247,11757,7,25031,0,12,1554,71173,71193,20
0,35,24276,13139,11117,7,24283,0,10,1554,67698,67717,19
0,36,24502,11791,12691,7,24509,0,10,1554,71272,71290,18
0,37,26298,11862,13031,7,26305,0,10,1554,69027,69046,19
0,38,23760,11587,12153,7,23767,0,10,1554,61763,61790,27
0,39,23770,11324,12426,7,23777,0,10,1554,63300,63317,17
0,40,21972,11388,9587,7,21979,0,10,1554,63579,63598,19
0,41,23323,11357,11946,7,23330,0,10,1554,53923,53942,19
0,42,24067,11340,12707,7,24074,0,10,1554,56039,56056,17
0,43,23728,11495,12213,7,23735,0,10,1554,55064,55083,19
0,44,23242,11453,11769,7,23249,0,10,1554,55992,56010,18
0,45,24659,11450,13189,7,24666,0,10,1554,58340,58368,28
0,46,22272,11560,10678,7,22279,0,8,1554,55494,55512,18
0,47,24804,10233,14551,7,24811,0,12,1554,65721,65739,18
0,48,26727,13045,13663,7,26734,0,10,1554,69665,69683,18
0,49,22260,11601,10639,7,22267,0,10,1554,64959,64977,18
0,50,23805,11653,12132,7,23812,0,10,1554,53968,53985,17
0,51,26269,11560,14689,7,26276,0,10,1554,71316,71333,17
0,52,22432,11633,10779,7,22439,0,10,1554,63023,63040,17
0,53,24470,11808,12642,7,24477,0,10,1554,67614,67631,17
0,54,26402,11803,14579,7,26409,0,12,1554,65882,65899,17
0,55,26324,13132,13172,7,26331,0,10,1554,69240,69257,17
0,56,23767,11723,12024,7,23774,0,10,1554,65924,65941,17
0,57,26381,11915,14446,7,26388,0,12,1554,82416,82444,28
0,58,27786,13427,14339,7,27793,0,10,1554,85258,85274,16
0,59,26395,11781,14594,7,26402,0,12,1554,77602,77619,17
0,60,31320,13340,17933,7,31327,0,12,1554,80256,80274,18
0,61,30830,13165,17645,7,30837,0,14,1554,71889,71907,18
0,62,29969,14653,15296,7,29976,0,12,1554,76087,76104,17
0,63,33846,13305,20521,7,33853,0,14,1554,93043,93060,17
0,64,29305,14493,14792,7,29312,0,12,1554,71070,71084,14
0,65,30026,13223,16783,7,30033,0,14,1554,90201,90215,14
0,66,35189,14642,20527,7,35196,0,14,1554,80771,80788,17
0,67,30089,14467,15602,7,30096,0,12,1554,75540,75568,28
0,68,33654,13324,20310,7,33661,0,14,1554,91330,91349,19
0,69,29770,14654,15096,7,29777,0,12,1554,86310,86329,19
0,70,32361,13163,19178,7,32368,0,14,1554,87914,87930,16
0,71,29915,14510,15385,7,29922,0,12,1554,87206,87223,17
0,72,26542,13128,13394,7,26549,0,12,1554,71133,71145,12
0,73,29818,12994,16804,7,29825,0,12,1554,79271,79283,12
0,74,31889,13142,18727,7,31896,0,14,1554,91458,91470,12
0,75,30186,14591,15575,7,30193,0,12,1554,75631,75643,12
0,76,31420,13215,18185,7,31427,0,14,1554,91912,91925,13
0,77,33722,14529,19173,7,33729,0,14,1554,78003,78015,12
0,78,29995,14471,15504,7,30002,0,12,1554,77479,77491,12
0,79,26162,12988,13154,7,26169,0,12,1554,78214,78226,12
0,80,23808,12933,10855,7,23815,0,8,1554,70716,70728,12
0,81,27436,10146,17270,7,27443,0,12,1554,80787,80799,12
0,82,29973,12938,17015,7,29980,0,12,1554,75555,75568,13
0,83,29124,12983,16121,7,29131,0,14,1554,71061,71073,12
0,84,29112,14401,14691,7,29119,0,12,1554,81360,81372,12
0,85,27563,13011,14532,7,27570,0,10,1554,68216,68228,12
0,86,24405,11490,12895,7,24412,0,10,1554,77529,77542,13
0,87,31646,11525,20101,7,31653,0,14,1554,75781,75800,19
0,88,32943,14210,18713,7,32950,0,14,1554,72966,72983,17
0,89,32290,14276,17995,7,32297,0,14,1554,74753,74781,28
0,90,32101,14165,17916,7,32108,0,12,1554,79331,79343,12
0,91,30588,12763,17802,16,30604,0,14,1554,72438,72455,17
0,92,33360,14319,19021,7,33367,0,14,1554,77164,77181,17
0,93,31737,14171,17546,7,31744,0,12,1554,78188,78205,17
0,94,29649,12720,16909,7,29656,0,14,1554,72754,72771,17
0,95,32421,14253,18149,7,32428,0,12,1554,80884,80900,16
0,96,31385,12819,18546,7,31392,0,14,1554,72996,73013,17
0,97,33085,14291,18774,7,33092,0,14,1554,75308,75336,28
0,98,32425,14223,18182,7,32432,0,14,1554,77000,77013,13
0,99,32006,14236,17750,7,32013,0,12,1554,80699,80716,17
0,100,30390,12840,17530,7,30397,0,14,1554,74234,74251,17
0,101,32370,14413,17937,7,32377,0,12,1554,79624,79642,18
0,102,32479,13048,19411,7,32486,0,14,1554,71699,71718,19
0,103,29255,14612,14623,7,29262,0,12,1554,69894,69913,19
0,104,27983,13083,14880,7,27990,0,12,1554,73372,73389,17
0,105,27755,13084,14651,7,27762,0,12,1554,75852,75870,18
0,106,25878,13024,12834,7,25885,0,10,1554,62891,62904,13
0,107,21814,11467,10327,7,21821,0,10,1554,61421,61435,14
0,108,22940,11674,11246,7,22947,0,10,1554,68161,68179,18
0,109,27995,11790,16185,7,28002,0,12,1554,71195,71212,17
0,110,30953,13141,17792,7,30960,0,12,1554,69018,69036,18
0,111,26989,13111,13858,7,26996,0,12,1554,78047,78065,18
0,112,28085,13415,14650,7,28092,0,12,1554,83003,83020,17
0,113,29984,13454,16510,6,29990,0,12,1554,85049,85067,18
0,114,26903,13152,13731,7,26910,0,10,1554,81754,81771,17
0,115,26614,11904,14690,7,26621,0,12,1554,75770,75784,14
0,116,30253,13155,17078,7,30260,0,12,1554,78692,78706,14
0,117,32081,13139,18916,20,32101,0,14,1554,90229,90247,18
0,118,29443,14612,14811,7,29450,0,12,1554,73365,73384,19
0,119,31860,13308,18532,7,31867,0,14,1554,91947,91965,18
