source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
0,67,65535,52928,12607,0,65535,1,12,1560,81457,81472,15
0,68,65535,52995,12540,0,65535,1,14,1560,88045,88060,15
0,69,65535,58490,7045,0,65535,1,14,1560,84134,84149,15
0,70,65535,58922,6613,0,65535,1,14,1560,90031,90046,15
0,71,65535,58349,7186,0,65535,1,12,1560,91411,91428,17
0,72,65535,52239,13296,0,65535,1,12,1560,73913,73928,15
0,73,65535,51502,14033,0,65535,1,10,1560,84455,84470,15
0,74,65535,46200,19335,0,65535,1,12,1560,82943,82960,17
0,75,65535,52557,12978,0,65535,1,12,1560,78603,78619,16
0,76,65535,52861,12674,0,65535,1,14,1560,94058,94076,18
0,77,65535,57841,7694,0,65535,1,14,1560,87380,87397,17
0,78,65535,58164,7371,0,65535,1,14,1560,80248,80265,17
0,79,65535,57048,8487,0,65535,1,12,1560,77618,77635,17
0,80,65535,51909,13626,0,65535,1,12,1560,77720,77735,15
0,81,65535,51342,14193,0,65535,1,12,1560,80202,80219,17
0,82,65535,51655,13880,0,65535,1,12,1560,83635,83653,18
0,83,65535,51638,13897,0,65535,1,10,1560,70345,70364,19
0,84,65535,46089,19446,0,65535,1,10,1560,66177,66195,18
0,85,65535,46257,19278,0,65535,1,10,1560,82378,82397,19
0,86,65535,45961,19574,0,65535,1,12,1560,76628,76646,18
0,87,65535,51479,14056,0,65535,1,14,1560,77261,77280,19
0,88,65535,57025,8510,0,65535,1,14,1560,78872,78889,17
0,89,65535,57256,8279,0,65535,1,12,1560,81076,81092,16
0,90,65535,50859,14676,0,65535,1,14,1560,72527,72542,15
0,91,65535,57520,8015,0,65535,1,14,1560,77909,77926,17
0,92,65535,57143,8392,0,65535,1,14,1560,77146,77163,17
0,93,65535,56828,8707,0,65535,1,12,1560,80468,80485,17
0,94,65535,51036,14499,0,65535,1,14,1560,73805,73822,17
0,95,65535,57008,8527,0,65535,1,14,1560,79122,79139,17
0,96,65535,56973,8562,0,65535,1,14,1560,78759,78776,17
0,97,65535,57066,8469,0,65535,1,12,1560,65572,65586,14
0,98,65535,50508,15027,0,65535,1,12,1560,76936,76950,14
0,99,65535,51282,14253,0,65535,1,14,1560,72792,72809,17
0,100,65535,57156,8379,0,65535,1,14,1560,76965,76982,17
0,101,65535,57120,8415,0,65535,1,12,1560,65472,65489,17
0,102,65535,52076,13459,0,65535,1,12,1560,77184,77212,28
0,103,65535,52759,12776,0,65535,1,12,1560,70482,70499,17
0,104,65535,52335,13200,0,65535,1,12,1560,61536,61553,17
0,105,65535,52600,12935,0,65535,1,10,1560,69098,69115,17
0,106,65535,46453,19082,0,65535,1,12,1560,60251,60265,14
0,107,65535,51660,13875,0,65535,1,10,1560,69692,69706,14
0,108,65535,46713,18822,0,65535,1,12,1560,62502,62519,17
0,109,65535,52442,13093,0,65535,1,12,1560,80072,80089,17
0,110,65535,52714,12821,0,65535,1,12,1560,78440,78457,17
0,111,65535,53121,12414,0,65535,1,12,1560,81826,81854,28
0,112,65535,53298,12237,0,65535,1,12,1560,84911,84928,17
0,113,65535,53826,11709,0,65535,1,12,1560,81591,81608,17
0,114,65535,53591,11944,0,65535,1,14,1560,77616,77632,16
0,115,65535,58808,6727,0,65535,1,14,1560,88728,88742,14
0,116,65535,58004,7531,0,65535,1,12,1560,81176,81191,15
0,117,65535,52685,12850,0,65535,1,12,1560,85159,85176,17
0,118,65535,52655,12880,0,65535,1,14,1560,86865,86882,17
0,119,65535,58526,7009,0,65535,1,12,1560,90812,90829,17
