source,frame,active_prt,logic_prt,submit_prt,pacing_prt,total_prt,overflow,mos_ticks,run_ticks,submitted_us,completed_us,drain_us
255,34,65535,47040,18495,0,65535,1,8,924,0,0,0
255,35,65535,46044,19491,0,65535,1,10,924,0,0,0
255,36,65535,52632,12903,0,65535,1,10,924,0,0,0
255,37,65535,53538,11997,0,65535,1,10,924,0,0,0
255,38,65535,53588,11947,0,65535,1,12,924,0,0,0
255,39,65535,59677,5858,0,65535,1,10,924,0,0,0
255,40,65535,54129,11406,0,65535,1,10,924,0,0,0
255,41,65535,53008,12527,0,65535,1,8,924,0,0,0
255,42,65535,46331,19204,0,65535,1,12,924,0,0,0
255,43,65535,58175,7360,0,65535,1,12,924,0,0,0
255,44,65535,56954,8581,0,65535,1,10,924,0,0,0
255,45,65535,51264,14271,0,65535,1,10,924,0,0,0
255,46,65535,50570,14965,0,65535,1,8,924,0,0,0
255,47,65535,44712,20823,0,65535,1,10,924,0,0,0
255,48,65535,50530,15005,0,65535,1,12,924,0,0,0
255,49,65535,55764,9771,0,65535,1,8,924,0,0,0
255,50,65535,45123,20412,0,65535,1,10,924,0,0,0
255,51,65535,49917,15618,0,65535,1,8,924,0,0,0
255,52,65535,44555,20980,0,65535,1,10,924,0,0,0
255,53,65535,50114,15421,0,65535,1,8,924,0,0,0
255,54,65535,44063,21472,0,65535,1,10,924,0,0,0
255,55,65535,48997,16538,0,65535,1,10,924,0,0,0
255,56,65535,49714,15821,0,65535,1,8,924,0,0,0
255,57,65535,42942,22593,0,65535,1,8,924,0,0,0
255,58,65535,43927,21608,0,65535,1,8,924,0,0,0
255,59,65535,43359,22176,0,65535,1,8,924,0,0,0
255,60,65535,42783,22752,0,65535,1,6,924,0,0,0
255,61,65535,35344,30191,0,65535,1,8,924,0,0,0
255,62,64094,41032,23059,28,64122,0,6,924,0,0,0
255,63,65535,34990,30545,0,65535,1,8,924,0,0,0
255,64,63254,41510,21741,28,63282,0,6,924,0,0,0
255,65,57462,35793,21665,27,57489,0,6,924,0,0,0
255,66,59854,37050,22801,28,59882,0,6,924,0,0,0
255,67,58976,35867,23106,28,59004,0,6,924,0,0,0
255,68,65535,35646,29889,0,65535,1,8,924,0,0,0
255,69,63579,41660,21916,28,63607,0,6,924,0,0,0
255,70,63128,35699,27426,28,63156,0,6,924,0,0,0
255,71,58950,35678,23269,28,58978,0,8,924,0,0,0
255,72,61459,40982,20473,27,61486,0,6,924,0,0,0
255,73,55050,34262,20785,28,55078,0,6,924,0,0,0
255,74,55002,34080,20919,28,55030,0,6,924,0,0,0
255,75,55837,34276,21558,28,55865,0,4,924,0,0,0
255,76,48259,27667,20589,28,48287,0,6,924,0,0,0
255,77,53850,34179,19668,28,53878,0,6,924,0,0,0
255,78,55910,35189,20718,28,55938,0,6,924,0,0,0
255,79,53364,34541,18820,28,53392,0,4,924,0,0,0
255,80,48000,28720,19276,27,48027,0,6,924,0,0,0
255,81,53324,34357,18964,28,53352,0,6,924,0,0,0
255,82,53727,34297,19427,28,53755,0,6,924,0,0,0
255,83,56385,35468,20914,28,56413,0,6,924,0,0,0
255,84,55671,35284,20384,28,55699,0,4,924,0,0,0
255,85,50641,29409,21229,28,50669,0,6,924,0,0,0
255,86,56708,35825,20880,28,56736,0,6,924,0,0,0
255,87,55869,35416,20450,28,55897,0,6,924,0,0,0
255,88,57584,36238,21342,28,57612,0,6,924,0,0,0
255,89,56826,35942,20881,28,56854,0,6,924,0,0,0
255,90,55495,35595,19896,28,55523,0,6,924,0,0,0
255,91,55855,35496,20355,27,55882,0,6,924,0,0,0
255,92,55860,35502,20355,28,55888,0,6,924,0,0,0
255,93,55245,34973,20269,28,55273,0,6,924,0,0,0
255,94,56661,35341,21317,28,56689,0,6,924,0,0,0
255,95,56932,35071,21858,28,56960,0,6,924,0,0,0
255,96,56038,34631,21403,28,56066,0,4,924,0,0,0
255,97,60123,29427,30693,28,60151,0,8,924,0,0,0
255,98,62898,41151,21744,28,62926,0,6,924,0,0,0
255,99,56525,35201,21321,28,56553,0,6,924,0,0,0
255,100,55857,35359,20495,28,55885,0,6,924,0,0,0
255,101,61672,35514,26155,28,61700,0,6,924,0,0,0
255,102,65535,36744,28791,0,65535,1,8,924,0,0,0
255,103,65535,41944,23591,0,65535,1,8,924,0,0,0
255,104,65535,41603,23932,0,65535,1,6,924,0,0,0
255,105,65535,35385,30150,0,65535,1,8,924,0,0,0
255,106,65535,41623,23912,0,65535,1,10,924,0,0,0
255,107,65535,47097,18438,0,65535,1,8,924,0,0,0
255,108,65535,41872,23663,0,65535,1,8,924,0,0,0
255,109,65535,41970,23565,0,65535,1,10,924,0,0,0
255,110,65535,47102,18433,0,65535,1,8,924,0,0,0
255,111,65535,41418,24117,0,65535,1,10,924,0,0,0
255,112,65535,46168,19367,0,65535,1,8,924,0,0,0
255,113,65535,40274,25261,0,65535,1,8,924,0,0,0
255,114,65535,41553,23982,0,65535,1,8,924,0,0,0
255,115,65535,41161,24374,0,65535,1,10,924,0,0,0
255,116,65535,46156,19379,0,65535,1,8,924,0,0,0
255,117,65535,41000,24535,0,65535,1,10,924,0,0,0
255,118,65535,47071,18464,0,65535,1,10,924,0,0,0
255,119,65535,46605,18930,0,65535,1,10,924,0,0,0
